review_id,product,brand,category,rating,feedback,date,clean_feedback
3729,Samsung Odyssey G7,Samsung,Monitor,2,Battery life could be better for daily usage.,2024-02-10,battery life could better daily usage
3730,Anker PowerCore 20000,Anker,Power Bank,5,I am partially satisfied with the performance.,2024-07-18,partially satisfied performance
3731,iPhone 15 Pro,iPhone,Smartphone,4,"I am pleased with the display, but unhappy with battery backup.",2024-01-27,pleased display unhappy battery backup
3732,Sennheiser Momentum 4,Sennheiser,Headphones,2,I am unhappy with how quickly it overheats.,2025-03-12,unhappy how quickly overheats
3733,Dell UltraSharp U2720Q,Dell,Monitor,4,"It works fine, though I am neither satisfied nor dissatisfied.",2024-05-09,works fine though neither satisfied nor dissatisfied
3734,Samsung 970 EVO SSD,Samsung,Storage,4,I am unhappy with how quickly it overheats.,2024-04-22,unhappy how quickly overheats
3735,Steam Deck,Steam,Gaming Console,1,I am not satisfied with customer support.,2025-03-18,not satisfied customer support
3736,Sony Bravia A80L,Sony,Television,3,Worth the price and delivers good value.,2024-05-20,worth price delivers good value
3737,Samsung Galaxy Tab S9,Samsung,Tablet,1,Not happy with the slow charging speed.,2024-03-21,not happy slow charging speed
3738,LG UltraGear 27GP850,LG,Monitor,2,"Happy with the performance, but disappointed with the heating issue.",2024-03-17,happy performance disappointed heating issue
3739,Amazon Fire HD 10,Amazon,Tablet,2,I feel neutral about this purchase.,2024-12-09,neutral about purchase
3740,Samsung Galaxy Tab S9,Samsung,Tablet,4,Fair performance for the price.,2025-06-09,fair performance price
3741,Microsoft Xbox Series X,Microsoft,Gaming Console,1,"I am satisfied with the display, but not satisfied with the battery life.",2024-11-18,satisfied display not satisfied battery life
3742,Logitech MX Master 3,Logitech,Mouse,1,Very disappointed considering the price.,2024-04-12,very disappointed considering price
3743,Razer DeathAdder V2,Razer,Mouse,5,Extremely disappointed with the camera results.,2024-07-13,extremely disappointed camera results
3744,Samsung 970 EVO SSD,Samsung,Storage,5,It performs adequately for daily tasks.,2024-02-06,performs adequately daily tasks
3745,Apple Magic Keyboard,Apple,Keyboard,1,I am not satisfied with the battery performance.,2024-05-20,not satisfied battery performance
3746,Fujifilm X-T5,Fujifilm,Camera,4,"Very satisfied with the screen, but not happy with the speakers.",2024-08-13,very satisfied screen not happy speakers
3747,Microsoft Xbox Series X,Microsoft,Gaming Console,2,Very disappointed with the overall quality.,2025-04-26,very disappointed overall quality
3748,Dell XPS 13,Dell,Laptop,4,"Happy with multitasking, but not satisfied with durability.",2024-07-10,happy multitasking not satisfied durability
3749,Dell UltraSharp U2720Q,Dell,Monitor,4,I am unhappy with how quickly it overheats.,2024-05-14,unhappy how quickly overheats
3750,Asus ROG Strix G16,Asus,Laptop,1,"It works fine, though I am neither satisfied nor dissatisfied.",2024-08-07,works fine though neither satisfied nor dissatisfied
3751,iPhone 15 Pro,iPhone,Smartphone,4,Facing some heating issues during heavy use.,2025-05-17,facing some heating issues during heavy use
3752,Sony Alpha A7 IV,Sony,Camera,5,Exceeded my expectations in every way.,2024-07-01,exceeded my expectations every way
3753,Google Pixel 8 Pro,Google,Smartphone,4,The experience is average overall.,2024-09-26,experience average overall
3754,Samsung Galaxy Watch 6,Samsung,Smartwatch,4,Fair performance for the price.,2024-08-28,fair performance price
3755,Garmin Venu 2,Garmin,Smartwatch,3,"I am somewhat satisfied, but there is room for improvement.",2025-06-27,somewhat satisfied there room improvement
3756,Sony PlayStation 5,Sony,Gaming Console,2,"I feel happy using it daily, but not satisfied with long-term stability.",2024-11-03,happy using daily not satisfied longterm stability
3757,Samsung 970 EVO SSD,Samsung,Storage,2,"I feel happy using it daily, but not satisfied with long-term stability.",2024-10-26,happy using daily not satisfied longterm stability
3758,Sony PlayStation 5,Sony,Gaming Console,4,"Not fully satisfied, but not completely disappointed either.",2025-02-05,not fully satisfied not completely disappointed either
3759,Apple Watch Ultra 2,Apple,Smartwatch,3,I am partially satisfied with the performance.,2025-05-07,partially satisfied performance
3760,Lenovo Tab P12,Lenovo,Tablet,1,Connectivity works flawlessly.,2024-04-25,connectivity works flawlessly
3761,Anker PowerCore 20000,Anker,Power Bank,3,Not impressed with the features offered.,2025-04-02,not impressed features offered
3762,Amazon Fire HD 10,Amazon,Tablet,2,It performs adequately for daily tasks.,2025-03-11,performs adequately daily tasks
3763,Realme GT 5,Realme,Smartphone,2,"Overall, I feel dissatisfied with this purchase.",2024-11-22,overall dissatisfied purchase
3764,Sony PlayStation 5,Sony,Gaming Console,1,Not happy with the slow charging speed.,2025-02-11,not happy slow charging speed
3765,Steam Deck,Steam,Gaming Console,2,"Very happy with the sound quality, though disappointed with connectivity.",2025-05-10,very happy sound quality though disappointed connectivity
3766,Samsung 970 EVO SSD,Samsung,Storage,4,I am okay with the overall experience.,2025-02-25,okay overall experience
3767,Microsoft Xbox Series X,Microsoft,Gaming Console,2,Battery life could be better for daily usage.,2024-10-24,battery life could better daily usage
3768,Samsung Galaxy Tab S9,Samsung,Tablet,5,Exceeded my expectations in every way.,2025-02-22,exceeded my expectations every way
3769,OnePlus 12,OnePlus,Smartphone,5,"Very happy with the sound quality, though disappointed with connectivity.",2024-11-26,very happy sound quality though disappointed connectivity
3770,iPad Pro 12.9,iPad,Tablet,3,Not impressed with the features offered.,2025-02-04,not impressed features offered
3771,Netgear Nighthawk AX5400,Netgear,Router,4,Very disappointed considering the price.,2025-02-12,very disappointed considering price
3772,iPad Pro 12.9,iPad,Tablet,1,Completely dissatisfied with the performance.,2025-05-12,completely dissatisfied performance
3773,Dell UltraSharp U2720Q,Dell,Monitor,2,I regret buying this product.,2024-02-16,regret buying product
3774,Xiaomi Pad 6,Xiaomi,Tablet,4,Not impressed with the features offered.,2024-08-14,not impressed features offered
3775,Nikon Z6 II,Nikon,Camera,2,I am partially satisfied with the performance.,2024-07-30,partially satisfied performance
3776,Asus TUF Gaming VG27AQ,Asus,Monitor,1,"Not extremely satisfied, but not unhappy either.",2024-12-03,not extremely satisfied not unhappy either
3777,MacBook Air M3,MacBook,Laptop,5,I am partially satisfied with the performance.,2024-01-21,partially satisfied performance
3778,Apple Magic Keyboard,Apple,Keyboard,1,"Impressed with the camera, yet dissatisfied with low-light results.",2025-01-23,impressed camera yet dissatisfied lowlight results
3779,Nothing Phone 2,Nothing,Smartphone,3,"I am generally happy, but somewhat dissatisfied with build quality.",2024-12-27,generally happy somewhat dissatisfied build quality
3780,Asus TUF Gaming VG27AQ,Asus,Monitor,5,Facing some heating issues during heavy use.,2024-02-20,facing some heating issues during heavy use
3781,Hisense U7K,Hisense,Television,2,Very dissatisfied with the build quality.,2024-07-22,very dissatisfied build quality
3782,HP Omen 16,HP,Laptop,5,Completely unhappy with the software stability.,2024-08-22,completely unhappy software stability
3783,Lenovo Tab P12,Lenovo,Tablet,2,"I am generally happy, but somewhat dissatisfied with build quality.",2025-01-17,generally happy somewhat dissatisfied build quality
3784,Sony WH-1000XM5,Sony,Headphones,4,Exceeded my expectations in every way.,2024-09-11,exceeded my expectations every way
3785,Apple Magic Keyboard,Apple,Keyboard,1,Very happy with this purchase so far.,2024-01-21,very happy purchase so far
3786,Samsung Odyssey G7,Samsung,Monitor,5,Build quality feels solid and durable.,2025-05-28,build quality feels solid durable
3787,Apple AirPods Pro,Apple,Earbuds,4,Very happy with this purchase so far.,2024-06-09,very happy purchase so far
3788,Lenovo Tab P12,Lenovo,Tablet,3,Battery life could be better for daily usage.,2024-08-23,battery life could better daily usage
3789,Garmin Venu 2,Garmin,Smartwatch,2,Very happy with this purchase so far.,2024-10-05,very happy purchase so far
3790,LG UltraGear 27GP850,LG,Monitor,1,"Happy with multitasking, but not satisfied with durability.",2025-01-21,happy multitasking not satisfied durability
3791,Fitbit Sense 2,Fitbit,Smartwatch,4,The display quality is sharp and vibrant.,2024-10-03,display quality sharp vibrant
3792,Seagate Barracuda 2TB,Seagate,Storage,1,Facing some heating issues during heavy use.,2024-03-16,facing some heating issues during heavy use
3793,TCL C645 QLED,TCL,Television,4,Battery life could be better for daily usage.,2024-01-16,battery life could better daily usage
3794,LG UltraGear 27GP850,LG,Monitor,5,I am okay with the overall experience.,2024-06-04,okay overall experience
3795,Motorola Edge 40,Motorola,Smartphone,5,"I am satisfied overall, but not satisfied with the charging speed.",2025-02-04,satisfied overall not satisfied charging speed
3796,Asus ROG Strix G16,Asus,Laptop,5,"Satisfied with performance, though disappointed by occasional lag.",2024-11-15,satisfied performance though disappointed occasional lag
3797,TP-Link Archer AX73,TP-Link,Router,3,Very disappointed considering the price.,2025-06-08,very disappointed considering price
3798,LG UltraGear 27GP850,LG,Monitor,1,Not satisfied with the display brightness.,2024-10-07,not satisfied display brightness
3799,LG OLED C3,LG,Television,2,Build quality feels solid and durable.,2024-09-27,build quality feels solid durable
3800,Belkin 3-in-1 Wireless Charger,Belkin,Charger,5,"I am somewhat satisfied, but there is room for improvement.",2025-01-20,somewhat satisfied there room improvement
3801,Lenovo Tab P12,Lenovo,Tablet,4,Worth the price and delivers good value.,2024-08-15,worth price delivers good value
3802,Anker PowerCore 20000,Anker,Power Bank,4,The product is acceptable but not impressive.,2024-10-12,product acceptable not impressive
3803,Samsung Neo QLED QN90C,Samsung,Television,3,"I am generally happy, but somewhat dissatisfied with build quality.",2025-06-30,generally happy somewhat dissatisfied build quality
3804,TCL C645 QLED,TCL,Television,2,I am frustrated and not satisfied at all.,2024-01-18,frustrated not satisfied all
3805,Sony Bravia A80L,Sony,Television,4,Very dissatisfied with the build quality.,2024-04-20,very dissatisfied build quality
3806,Nothing Ear 2,Nothing,Earbuds,2,I am moderately satisfied with the features.,2024-01-26,moderately satisfied features
3807,Apple AirPods Pro,Apple,Earbuds,2,I am not satisfied with customer support.,2025-01-13,not satisfied customer support
3808,Samsung Neo QLED QN90C,Samsung,Television,5,Build quality feels solid and durable.,2024-11-14,build quality feels solid durable
3809,Sony WH-1000XM5,Sony,Headphones,2,"Impressed with the camera, yet dissatisfied with low-light results.",2024-03-26,impressed camera yet dissatisfied lowlight results
3810,Motorola Edge 40,Motorola,Smartphone,5,Audio quality is clear and immersive.,2024-07-31,audio quality clear immersive
3811,Seagate Barracuda 2TB,Seagate,Storage,4,"It meets expectations, nothing more.",2024-09-12,meets expectations nothing more
3812,Nothing Phone 2,Nothing,Smartphone,2,Completely unhappy with the software stability.,2025-04-29,completely unhappy software stability
3813,Hisense U7K,Hisense,Television,5,"Satisfied with the design, but unhappy with the software.",2024-08-26,satisfied design unhappy software
3814,OnePlus 12,OnePlus,Smartphone,4,Very disappointed with the overall quality.,2025-02-25,very disappointed overall quality
3815,Xiaomi Pad 6,Xiaomi,Tablet,3,"I am pleased with the display, but unhappy with battery backup.",2024-06-03,pleased display unhappy battery backup
3816,Google Pixel 8 Pro,Google,Smartphone,3,The experience is average overall.,2025-02-20,experience average overall
3817,Seagate Barracuda 2TB,Seagate,Storage,1,Completely dissatisfied with the performance.,2024-08-02,completely dissatisfied performance
3818,Samsung Odyssey G7,Samsung,Monitor,5,"I am satisfied overall, but not satisfied with the charging speed.",2025-05-15,satisfied overall not satisfied charging speed
3819,Canon EOS R6 Mark II,Canon,Camera,4,Extremely disappointed with the camera results.,2024-08-29,extremely disappointed camera results
3820,Amazon Fire HD 10,Amazon,Tablet,4,"I am satisfied with the display, but not satisfied with the battery life.",2025-05-09,satisfied display not satisfied battery life
3821,TCL C645 QLED,TCL,Television,5,"Satisfied with performance, though disappointed by occasional lag.",2024-03-24,satisfied performance though disappointed occasional lag
3822,Logitech MX Keys,Logitech,Keyboard,1,Very disappointed considering the price.,2024-03-20,very disappointed considering price
3823,Beats Studio 3,Beats,Headphones,2,"Satisfied with the design, but unhappy with the software.",2024-01-14,satisfied design unhappy software
3824,HP Omen 16,HP,Laptop,5,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-05-04,impressed speed yet not satisfied build quality
3825,HP Omen 16,HP,Laptop,2,I am not satisfied with customer support.,2024-04-26,not satisfied customer support
3826,Google Pixel 8 Pro,Google,Smartphone,4,"Not fully satisfied, but not completely disappointed either.",2024-06-23,not fully satisfied not completely disappointed either
3827,Garmin Venu 2,Garmin,Smartwatch,5,"Not fully satisfied, but not completely disappointed either.",2024-05-23,not fully satisfied not completely disappointed either
