review_id,product,brand,category,rating,feedback,date
4553,Netgear Nighthawk AX5400,Netgear,Router,1,I am not satisfied with the battery performance.,2024-03-17
4554,Lenovo ThinkPad X1,Lenovo,Laptop,3,Facing some heating issues during heavy use.,2024-06-06
4555,Nikon Z6 II,Nikon,Camera,2,"Very happy with the sound quality, though disappointed with connectivity.",2024-03-30
4556,Seagate Barracuda 2TB,Seagate,Storage,1,The performance is excellent and very smooth.,2024-01-14
4557,LG UltraGear 27GP850,LG,Monitor,3,"Very satisfied with the screen, but not happy with the speakers.",2024-03-13
4558,Dell XPS 13,Dell,Laptop,5,Fair performance for the price.,2025-04-16
4559,Garmin Venu 2,Garmin,Smartwatch,3,"I am satisfied overall, but not satisfied with the charging speed.",2024-04-18
4560,Samsung Galaxy Watch 6,Samsung,Smartwatch,1,The design looks premium and stylish.,2024-05-22
4561,Asus ROG Strix G16,Asus,Laptop,1,Setup process was quick and easy.,2024-04-03
4562,Steam Deck,Steam,Gaming Console,1,The performance is excellent and very smooth.,2025-03-19
4563,TP-Link Archer AX73,TP-Link,Router,2,Exceeded my expectations in every way.,2024-02-21
4564,Steam Deck,Steam,Gaming Console,1,I am frustrated and not satisfied at all.,2024-11-24
4565,Garmin Venu 2,Garmin,Smartwatch,5,Not satisfied with the overall performance.,2025-05-02
4566,Asus RT-AX88U,Asus,Router,2,"I am satisfied with the display, but not satisfied with the battery life.",2025-05-22
4567,Apple Watch Ultra 2,Apple,Smartwatch,2,"I am somewhat satisfied, but there is room for improvement.",2024-10-21
4568,Dell UltraSharp U2720Q,Dell,Monitor,5,"Very satisfied with the screen, but not happy with the speakers.",2024-03-03
4569,Nothing Ear 2,Nothing,Earbuds,2,I feel neutral about this purchase.,2024-01-07
4570,Nothing Phone 2,Nothing,Smartphone,2,Not satisfied with the overall performance.,2024-09-26
4571,Dell XPS 13,Dell,Laptop,5,I am moderately satisfied with the features.,2024-07-12
4572,Nintendo Switch OLED,Nintendo,Gaming Console,1,The experience is average overall.,2024-03-18
4573,Asus ROG Strix G16,Asus,Laptop,2,"Satisfied with performance, though disappointed by occasional lag.",2024-11-25
4574,Samsung Odyssey G7,Samsung,Monitor,2,Audio quality is clear and immersive.,2025-02-08
4575,Garmin Venu 2,Garmin,Smartwatch,5,I am unhappy with how quickly it overheats.,2025-02-26
4576,TCL C645 QLED,TCL,Television,3,Exceeded my expectations in every way.,2025-03-12
4577,iPad Pro 12.9,iPad,Tablet,3,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-09-03
4578,Hisense U7K,Hisense,Television,1,I feel balanced about this product.,2024-09-14
4579,Lenovo Tab P12,Lenovo,Tablet,2,Facing some heating issues during heavy use.,2024-03-04
4580,Xiaomi 14,Xiaomi,Smartphone,4,Not happy with the slow charging speed.,2024-03-02
4581,Samsung Galaxy Watch 6,Samsung,Smartwatch,4,Worth the price and delivers good value.,2025-04-01
4582,iPhone 15 Pro,iPhone,Smartphone,1,Extremely disappointed with the camera results.,2025-01-05
4583,Nintendo Switch OLED,Nintendo,Gaming Console,5,"I am somewhat happy, but improvements are needed.",2024-03-08
4584,Nikon Z6 II,Nikon,Camera,3,"Happy with the performance, but disappointed with the heating issue.",2024-11-22
4585,Nothing Ear 2,Nothing,Earbuds,3,"I feel impressed by the speed, yet not satisfied with the build quality.",2025-05-06
4586,Sennheiser Momentum 4,Sennheiser,Headphones,4,Not satisfied with the display brightness.,2025-05-15
4587,Amazon Fire HD 10,Amazon,Tablet,5,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-07-13
4588,MSI Katana 15,MSI,Laptop,5,Audio quality is clear and immersive.,2024-02-13
4589,Nintendo Switch OLED,Nintendo,Gaming Console,3,Not impressed with the features offered.,2025-04-21
4590,Crucial P5 Plus SSD,Crucial,Storage,4,Extremely disappointed with the camera results.,2025-02-16
4591,LG OLED C3,LG,Television,4,I am not satisfied with customer support.,2024-06-05
4592,Dell XPS 13,Dell,Laptop,4,Not impressed with the features offered.,2024-01-26
4593,Seagate Barracuda 2TB,Seagate,Storage,2,"I am satisfied overall, but not satisfied with the charging speed.",2024-11-20
4594,Beats Studio 3,Beats,Headphones,2,Completely unhappy with the software stability.,2025-01-09
4595,iPhone 15 Pro,iPhone,Smartphone,4,"I am satisfied overall, but not satisfied with the charging speed.",2024-06-25
4596,Dell XPS 13,Dell,Laptop,5,Setup process was quick and easy.,2024-08-10
4597,Motorola Edge 40,Motorola,Smartphone,1,Completely unhappy with the software stability.,2025-04-28
4598,Dell XPS 13,Dell,Laptop,3,I regret buying this product.,2024-07-21
4599,Samsung Galaxy S24 Ultra,Samsung,Smartphone,4,Completely unhappy with the software stability.,2024-06-11
4600,Xiaomi Pad 6,Xiaomi,Tablet,5,Completely dissatisfied with the performance.,2024-08-21
4601,Asus ROG Strix G16,Asus,Laptop,4,I am okay with the overall experience.,2025-05-26
4602,Jabra Elite 7 Pro,Jabra,Earbuds,4,"Satisfied with performance, though disappointed by occasional lag.",2024-06-12
4603,Sony Bravia A80L,Sony,Television,1,Not happy with the slow charging speed.,2024-04-18
4604,Xiaomi 14,Xiaomi,Smartphone,3,"I am satisfied with the display, but not satisfied with the battery life.",2025-05-03
4605,Apple Watch Ultra 2,Apple,Smartwatch,3,Sometimes it lags while multitasking.,2024-08-28
4606,Hisense U7K,Hisense,Television,4,"Impressed with the camera, yet dissatisfied with low-light results.",2024-08-09
4607,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,4,The performance is excellent and very smooth.,2024-11-11
4608,Garmin Venu 2,Garmin,Smartwatch,2,I regret buying this product.,2024-11-14
4609,Microsoft Xbox Series X,Microsoft,Gaming Console,5,Very disappointed considering the price.,2024-05-04
4610,Apple Watch Ultra 2,Apple,Smartwatch,2,"It works fine, though I am neither satisfied nor dissatisfied.",2024-10-15
4611,Sony WH-1000XM5,Sony,Headphones,3,"Impressed with the camera, yet dissatisfied with low-light results.",2024-05-11
4612,Sennheiser Momentum 4,Sennheiser,Headphones,5,"I am somewhat satisfied, but there is room for improvement.",2024-03-05
4613,Samsung Galaxy S24 Ultra,Samsung,Smartphone,4,Very dissatisfied with the build quality.,2025-03-03
4614,Razer Blade 15,Razer,Laptop,2,Extremely disappointed with the camera results.,2024-08-27
4615,Logitech MX Keys,Logitech,Keyboard,3,Fair performance for the price.,2025-05-02
4616,TP-Link Archer AX73,TP-Link,Router,3,The product is acceptable but not impressive.,2024-12-14
4617,Nikon Z6 II,Nikon,Camera,3,The experience is average overall.,2024-07-18
4618,Logitech MX Master 3,Logitech,Mouse,2,Extremely disappointed with the camera results.,2024-08-22
4619,Steam Deck,Steam,Gaming Console,5,"Not extremely satisfied, but not unhappy either.",2024-08-30
4620,Asus RT-AX88U,Asus,Router,2,"Not fully satisfied, but not completely disappointed either.",2025-04-26
4621,Crucial P5 Plus SSD,Crucial,Storage,1,Extremely disappointed with the camera results.,2025-06-07
4622,Crucial P5 Plus SSD,Crucial,Storage,1,I am frustrated and not satisfied at all.,2024-05-31
4623,Samsung Galaxy Watch 6,Samsung,Smartwatch,3,Worth the price and delivers good value.,2025-06-25
4624,Sony Bravia A80L,Sony,Television,4,I am okay with the overall experience.,2024-09-29
4625,Xiaomi 14,Xiaomi,Smartphone,4,I am frustrated and not satisfied at all.,2024-07-16
4626,TP-Link Archer AX73,TP-Link,Router,3,"I am satisfied with the display, but not satisfied with the battery life.",2024-05-26
4627,Sennheiser Momentum 4,Sennheiser,Headphones,1,"I am somewhat satisfied, but there is room for improvement.",2024-09-09
4628,MSI Katana 15,MSI,Laptop,1,Extremely disappointed with the camera results.,2024-12-30
4629,Asus RT-AX88U,Asus,Router,5,"I am somewhat satisfied, but there is room for improvement.",2024-05-29
4630,TP-Link Archer AX73,TP-Link,Router,3,Extremely disappointed with the camera results.,2025-05-11
4631,Amazon Fire HD 10,Amazon,Tablet,5,"I feel happy using it daily, but not satisfied with long-term stability.",2024-07-23
4632,Asus RT-AX88U,Asus,Router,2,"Overall satisfied, but not fully happy with the experience.",2024-05-03
4633,Lenovo Tab P12,Lenovo,Tablet,1,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-07-18
4634,Hisense U7K,Hisense,Television,5,I am unhappy with how quickly it overheats.,2024-09-11
4635,TP-Link Archer AX73,TP-Link,Router,4,Very disappointed considering the price.,2024-01-12
4636,Xiaomi Pad 6,Xiaomi,Tablet,3,Exceeded my expectations in every way.,2024-05-27
4637,Lenovo Tab P12,Lenovo,Tablet,1,Battery life could be better for daily usage.,2025-03-07
4638,Nothing Phone 2,Nothing,Smartphone,3,"Overall, I feel dissatisfied with this purchase.",2024-05-31
4639,Nothing Ear 2,Nothing,Earbuds,4,The product is acceptable but not impressive.,2024-06-09
4640,Apple Watch Ultra 2,Apple,Smartwatch,4,"Satisfied with the design, but unhappy with the software.",2024-11-17
4641,Motorola Edge 40,Motorola,Smartphone,3,"Overall, I feel dissatisfied with this purchase.",2024-10-09
4642,Asus ROG Strix G16,Asus,Laptop,5,"Overall, I feel dissatisfied with this purchase.",2024-10-18
4643,HP Omen 16,HP,Laptop,5,The display quality is sharp and vibrant.,2024-11-26
4644,Anker PowerCore 20000,Anker,Power Bank,1,Software experience is clean and responsive.,2024-02-23
4645,Seagate Barracuda 2TB,Seagate,Storage,3,The product is acceptable but not impressive.,2025-05-03
4646,Sennheiser Momentum 4,Sennheiser,Headphones,2,Extremely disappointed with the camera results.,2025-01-19
4647,Sony Alpha A7 IV,Sony,Camera,1,Fair performance for the price.,2025-03-20
4648,Fitbit Sense 2,Fitbit,Smartwatch,3,Completely unhappy with the software stability.,2024-07-01
4649,Amazon Fire HD 10,Amazon,Tablet,5,"I am pleased with the display, but unhappy with battery backup.",2024-02-05
4650,Fitbit Sense 2,Fitbit,Smartwatch,3,Extremely disappointed with the camera results.,2024-02-10
4651,Crucial P5 Plus SSD,Crucial,Storage,5,The design looks premium and stylish.,2024-05-15
4652,Sony Bravia A80L,Sony,Television,1,"Overall satisfied, but not fully happy with the experience.",2024-03-10
4653,MacBook Air M3,MacBook,Laptop,2,Build quality feels solid and durable.,2025-06-19
4654,HP Omen 16,HP,Laptop,2,Worth the price and delivers good value.,2025-01-03
4655,Belkin 3-in-1 Wireless Charger,Belkin,Charger,3,I regret buying this product.,2024-03-24
4656,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,3,"Satisfied with the design, but unhappy with the software.",2024-03-12
4657,Sony Bravia A80L,Sony,Television,4,I am partially satisfied with the performance.,2024-03-04
4658,Hisense U7K,Hisense,Television,4,I feel balanced about this product.,2025-02-09
4659,Nintendo Switch OLED,Nintendo,Gaming Console,2,The product is acceptable but not impressive.,2024-04-01
4660,Asus RT-AX88U,Asus,Router,2,I am not satisfied with customer support.,2024-06-11
4661,Realme GT 5,Realme,Smartphone,3,Connectivity works flawlessly.,2024-09-02
4662,OnePlus 12,OnePlus,Smartphone,5,Battery life could be better for daily usage.,2024-02-23
4663,Fitbit Sense 2,Fitbit,Smartwatch,2,"I am somewhat satisfied, but there is room for improvement.",2024-02-13
4664,Google Pixel 8 Pro,Google,Smartphone,2,"Satisfied with the design, but unhappy with the software.",2024-08-26
4665,Apple Magic Keyboard,Apple,Keyboard,2,"Very satisfied with the screen, but not happy with the speakers.",2024-05-20
4666,TCL C645 QLED,TCL,Television,3,Extremely disappointed with the camera results.,2025-01-31
4667,Samsung Odyssey G7,Samsung,Monitor,4,Battery life could be better for daily usage.,2025-06-06
4668,Samsung Odyssey G7,Samsung,Monitor,3,"Not fully satisfied, but not completely disappointed either.",2024-01-25
4669,Sony PlayStation 5,Sony,Gaming Console,4,The product is acceptable but not impressive.,2024-03-10
4670,Google Pixel 8 Pro,Google,Smartphone,2,"It meets expectations, nothing more.",2024-02-06
4671,Acer Predator Helios 300,Acer,Laptop,2,"It meets expectations, nothing more.",2025-05-18
4672,iPhone 15 Pro,iPhone,Smartphone,3,The experience is average overall.,2024-03-23
4673,Fujifilm X-T5,Fujifilm,Camera,3,I feel neutral about this purchase.,2024-06-17
4674,Apple AirPods Pro,Apple,Earbuds,2,Sometimes it lags while multitasking.,2024-01-08
4675,Logitech MX Keys,Logitech,Keyboard,5,I am unhappy with how quickly it overheats.,2024-09-29
4676,Sony Alpha A7 IV,Sony,Camera,3,I feel neutral about this purchase.,2025-02-01
4677,HP Omen 16,HP,Laptop,2,"Satisfied with the design, but unhappy with the software.",2024-09-19
4678,Sony WH-1000XM5,Sony,Headphones,2,Extremely disappointed with the camera results.,2024-09-23
4679,Apple AirPods Pro,Apple,Earbuds,1,I feel balanced about this product.,2024-10-19
4680,Nothing Ear 2,Nothing,Earbuds,1,I am not satisfied with customer support.,2025-06-08
4681,Asus TUF Gaming VG27AQ,Asus,Monitor,4,Exceeded my expectations in every way.,2024-07-08
4682,Realme GT 5,Realme,Smartphone,1,I am frustrated and not satisfied at all.,2024-04-19
4683,LG UltraGear 27GP850,LG,Monitor,2,Not satisfied with the overall performance.,2024-11-01
4684,Samsung 970 EVO SSD,Samsung,Storage,2,"I feel happy using it daily, but not satisfied with long-term stability.",2024-11-06
4685,Sennheiser Momentum 4,Sennheiser,Headphones,4,The design looks premium and stylish.,2024-08-23
4686,Nikon Z6 II,Nikon,Camera,3,Exceeded my expectations in every way.,2025-06-07
4687,Samsung Galaxy S24 Ultra,Samsung,Smartphone,3,The performance is excellent and very smooth.,2024-08-09
4688,Samsung 970 EVO SSD,Samsung,Storage,2,"Very satisfied with the screen, but not happy with the speakers.",2024-12-07
4689,Acer Predator Helios 300,Acer,Laptop,4,"Happy with the performance, but disappointed with the heating issue.",2025-02-01
4690,Dell UltraSharp U2720Q,Dell,Monitor,3,"Overall, I feel dissatisfied with this purchase.",2025-02-04
4691,Apple Watch Ultra 2,Apple,Smartwatch,2,"I am generally happy, but somewhat dissatisfied with build quality.",2025-05-18
4692,Samsung Neo QLED QN90C,Samsung,Television,5,I am okay with the overall experience.,2024-10-19
4693,TP-Link Archer AX73,TP-Link,Router,2,Facing some heating issues during heavy use.,2024-04-19
4694,Crucial P5 Plus SSD,Crucial,Storage,1,"Satisfied with performance, though disappointed by occasional lag.",2024-02-01
4695,Samsung Galaxy Watch 6,Samsung,Smartwatch,1,"Satisfied with performance, though disappointed by occasional lag.",2024-01-12
4696,Apple Magic Keyboard,Apple,Keyboard,3,"Overall satisfied, but not fully happy with the experience.",2024-01-01
4697,Xiaomi Pad 6,Xiaomi,Tablet,4,I am frustrated and not satisfied at all.,2024-06-12
4698,Motorola Edge 40,Motorola,Smartphone,1,Very dissatisfied with the build quality.,2024-08-08
4699,Fitbit Sense 2,Fitbit,Smartwatch,2,Very disappointed considering the price.,2025-01-16
4700,Xiaomi 14,Xiaomi,Smartphone,3,Not impressed with the features offered.,2024-01-23
4701,Xiaomi Pad 6,Xiaomi,Tablet,1,"Satisfied with features, yet not impressed with pricing.",2024-05-02
4702,Xiaomi Pad 6,Xiaomi,Tablet,2,Very disappointed with the overall quality.,2025-04-12
4703,Razer DeathAdder V2,Razer,Mouse,2,Software experience is clean and responsive.,2024-02-01
4704,Crucial P5 Plus SSD,Crucial,Storage,4,Setup process was quick and easy.,2024-01-15
4705,Realme GT 5,Realme,Smartphone,1,"Happy with the performance, but disappointed with the heating issue.",2024-08-28
4706,LG OLED C3,LG,Television,5,The experience is average overall.,2024-10-06
4707,Samsung Galaxy Tab S9,Samsung,Tablet,1,The experience is average overall.,2025-05-06
4708,Xiaomi 14,Xiaomi,Smartphone,2,Exceeded my expectations in every way.,2024-03-07
4709,Apple AirPods Pro,Apple,Earbuds,4,Battery life could be better for daily usage.,2024-02-08
4710,Sony Bravia A80L,Sony,Television,4,"I am pleased with the display, but unhappy with battery backup.",2025-04-21
4711,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,2,The performance is excellent and very smooth.,2024-02-15
4712,Sony PlayStation 5,Sony,Gaming Console,1,"Very happy with the sound quality, though disappointed with connectivity.",2024-10-14
4713,Steam Deck,Steam,Gaming Console,3,"Happy with the performance, but disappointed with the heating issue.",2025-05-05
4714,Asus ROG Strix G16,Asus,Laptop,3,Battery life could be better for daily usage.,2024-10-05
4715,Anker PowerCore 20000,Anker,Power Bank,2,I am not satisfied with the battery performance.,2025-04-03
