review_id,product,brand,category,rating,feedback,date,clean_feedback,sentiment,confidence_score
3645,Sennheiser Momentum 4,Sennheiser,Headphones,3,It performs adequately for daily tasks.,2024-09-13,performs adequately daily tasks,neutral,0.0
3646,TP-Link Archer AX73,TP-Link,Router,5,The performance is excellent and very smooth.,2024-05-07,performance excellent very smooth,positive,0.76
3647,Xiaomi Pad 6,Xiaomi,Tablet,5,It performs adequately for daily tasks.,2024-11-24,performs adequately daily tasks,neutral,0.0
3648,Samsung 970 EVO SSD,Samsung,Storage,3,"Satisfied with performance, though disappointed by occasional lag.",2024-07-02,satisfied performance though disappointed occasional lag,negative,-0.08333333333333333
3649,Nothing Ear 2,Nothing,Earbuds,4,Battery life could be better for daily usage.,2025-03-26,battery life could better daily usage,positive,0.25
3650,iPhone 15 Pro,iPhone,Smartphone,4,Very happy with this purchase so far.,2025-01-02,very happy purchase so far,positive,0.55
3651,Samsung Neo QLED QN90C,Samsung,Television,5,Exceeded my expectations in every way.,2025-02-22,exceeded my expectations every way,neutral,0.0
3652,OnePlus 12,OnePlus,Smartphone,5,Worth the price and delivers good value.,2024-10-10,worth price delivers good value,positive,0.5
3653,Logitech MX Master 3,Logitech,Mouse,5,The product is acceptable but not impressive.,2024-11-17,product acceptable not impressive,negative,-0.5
3654,Anker PowerCore 20000,Anker,Power Bank,1,I am not satisfied with customer support.,2024-07-03,not satisfied customer support,negative,-0.25
3655,iPad Pro 12.9,iPad,Tablet,3,Very disappointed with the overall quality.,2025-05-21,very disappointed overall quality,negative,-0.48750000000000004
3656,MacBook Air M3,MacBook,Laptop,2,Fair performance for the price.,2024-06-27,fair performance price,positive,0.7
3657,Dell XPS 13,Dell,Laptop,5,I feel balanced about this product.,2024-02-20,balanced about product,neutral,0.0
3658,MSI Katana 15,MSI,Laptop,1,I feel balanced about this product.,2024-02-09,balanced about product,neutral,0.0
3659,Lenovo ThinkPad X1,Lenovo,Laptop,5,"Very satisfied with the screen, but not happy with the speakers.",2025-03-26,very satisfied screen not happy speakers,positive,0.125
3660,Fujifilm X-T5,Fujifilm,Camera,3,Very happy with this purchase so far.,2024-08-21,very happy purchase so far,positive,0.55
3661,OnePlus 12,OnePlus,Smartphone,3,Very disappointed with the overall quality.,2024-01-17,very disappointed overall quality,negative,-0.48750000000000004
3662,Microsoft Xbox Series X,Microsoft,Gaming Console,3,I am partially satisfied with the performance.,2024-02-15,partially satisfied performance,positive,0.5
3663,Apple Watch Ultra 2,Apple,Smartwatch,2,Not happy with the slow charging speed.,2024-04-21,not happy slow charging speed,negative,-0.35000000000000003
3664,Xiaomi 14,Xiaomi,Smartphone,5,I am not satisfied with customer support.,2024-04-25,not satisfied customer support,negative,-0.25
3665,TCL C645 QLED,TCL,Television,1,I am not satisfied with the battery performance.,2024-07-27,not satisfied battery performance,negative,-0.25
3666,Amazon Fire HD 10,Amazon,Tablet,5,Very dissatisfied with the build quality.,2025-03-01,very dissatisfied build quality,positive,0.2
3667,Xiaomi 14,Xiaomi,Smartphone,4,"I feel happy using it daily, but not satisfied with long-term stability.",2024-10-16,happy using daily not satisfied longterm stability,positive,0.18333333333333335
3668,Dell XPS 13,Dell,Laptop,1,Extremely disappointed with the camera results.,2025-01-03,extremely disappointed camera results,negative,-0.75
3669,Sony WH-1000XM5,Sony,Headphones,4,"Satisfied with features, yet not impressed with pricing.",2025-01-18,satisfied features yet not impressed pricing,neutral,0.0
3670,Samsung Neo QLED QN90C,Samsung,Television,3,"Not extremely satisfied, but not unhappy either.",2024-02-01,not extremely satisfied not unhappy either,positive,0.024999999999999994
3671,HP Omen 16,HP,Laptop,3,Very happy with this purchase so far.,2024-10-24,very happy purchase so far,positive,0.55
3672,Razer DeathAdder V2,Razer,Mouse,2,"I am generally happy, but somewhat dissatisfied with build quality.",2024-01-27,generally happy somewhat dissatisfied build quality,positive,0.8
3673,Motorola Edge 40,Motorola,Smartphone,5,Exceeded my expectations in every way.,2024-11-16,exceeded my expectations every way,neutral,0.0
3674,TCL C645 QLED,TCL,Television,5,"I am satisfied overall, but not satisfied with the charging speed.",2024-12-18,satisfied overall not satisfied charging speed,positive,0.08333333333333333
3675,Apple Magic Keyboard,Apple,Keyboard,2,I am frustrated and not satisfied at all.,2024-02-03,frustrated not satisfied all,negative,-0.475
3676,Sony PlayStation 5,Sony,Gaming Console,2,I am frustrated and not satisfied at all.,2024-03-21,frustrated not satisfied all,negative,-0.475
3677,Anker PowerCore 20000,Anker,Power Bank,1,"Overall satisfied, but not fully happy with the experience.",2024-08-17,overall satisfied not fully happy experience,positive,0.43333333333333335
3678,Nikon Z6 II,Nikon,Camera,5,I am moderately satisfied with the features.,2025-03-04,moderately satisfied features,positive,0.5
3679,Canon EOS R6 Mark II,Canon,Camera,1,"Satisfied with performance, though disappointed by occasional lag.",2025-06-24,satisfied performance though disappointed occasional lag,negative,-0.08333333333333333
3680,Netgear Nighthawk AX5400,Netgear,Router,1,I am okay with the overall experience.,2025-04-28,okay overall experience,positive,0.25
3681,Sony PlayStation 5,Sony,Gaming Console,5,"It works fine, though I am neither satisfied nor dissatisfied.",2025-03-27,works fine though neither satisfied nor dissatisfied,positive,0.45833333333333337
3682,Amazon Fire HD 10,Amazon,Tablet,3,Not satisfied with the overall performance.,2024-10-27,not satisfied overall performance,negative,-0.125
3683,Logitech MX Keys,Logitech,Keyboard,2,I regret buying this product.,2024-09-05,regret buying product,neutral,0.0
3684,Netgear Nighthawk AX5400,Netgear,Router,3,Connectivity works flawlessly.,2025-04-11,connectivity works flawlessly,positive,1.0
3685,Amazon Fire HD 10,Amazon,Tablet,1,The experience is average overall.,2024-09-03,experience average overall,negative,-0.075
3686,Nothing Ear 2,Nothing,Earbuds,4,Very dissatisfied with the build quality.,2024-03-22,very dissatisfied build quality,positive,0.2
3687,Bose QuietComfort Ultra,Bose,Headphones,5,I feel neutral about this purchase.,2024-03-19,neutral about purchase,neutral,0.0
3688,Logitech MX Keys,Logitech,Keyboard,3,I feel balanced about this product.,2025-05-10,balanced about product,neutral,0.0
3689,Apple Watch Ultra 2,Apple,Smartwatch,2,I am not satisfied with customer support.,2025-03-04,not satisfied customer support,negative,-0.25
3690,MSI Katana 15,MSI,Laptop,5,"Happy with multitasking, but not satisfied with durability.",2024-05-08,happy multitasking not satisfied durability,positive,0.275
3691,Razer DeathAdder V2,Razer,Mouse,5,I am not satisfied with the battery performance.,2025-02-21,not satisfied battery performance,negative,-0.25
3692,Microsoft Xbox Series X,Microsoft,Gaming Console,5,It performs adequately for daily tasks.,2024-05-21,performs adequately daily tasks,neutral,0.0
3693,Apple Watch Ultra 2,Apple,Smartwatch,3,"I am satisfied overall, but not satisfied with the charging speed.",2024-10-20,satisfied overall not satisfied charging speed,positive,0.08333333333333333
3694,Sony WH-1000XM5,Sony,Headphones,3,Software experience is clean and responsive.,2024-03-24,software experience clean responsive,positive,0.3666666666666667
3695,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,4,I feel neutral about this purchase.,2024-05-31,neutral about purchase,neutral,0.0
3696,Nikon Z6 II,Nikon,Camera,4,Fair performance for the price.,2024-07-21,fair performance price,positive,0.7
3697,Logitech MX Master 3,Logitech,Mouse,2,"I feel happy using it daily, but not satisfied with long-term stability.",2025-04-09,happy using daily not satisfied longterm stability,positive,0.18333333333333335
3698,iPhone 15 Pro,iPhone,Smartphone,2,Software experience is clean and responsive.,2025-03-04,software experience clean responsive,positive,0.3666666666666667
3699,iPad Pro 12.9,iPad,Tablet,5,"I am satisfied with the display, but not satisfied with the battery life.",2025-04-26,satisfied display not satisfied battery life,positive,0.125
3700,LG UltraGear 27GP850,LG,Monitor,1,The display quality is sharp and vibrant.,2024-02-04,display quality sharp vibrant,positive,0.02083333333333333
3701,Samsung 970 EVO SSD,Samsung,Storage,4,Battery life could be better for daily usage.,2024-06-19,battery life could better daily usage,positive,0.25
3702,Xiaomi 14,Xiaomi,Smartphone,2,I feel neutral about this purchase.,2025-06-26,neutral about purchase,neutral,0.0
3703,Logitech MX Keys,Logitech,Keyboard,4,"Satisfied with features, yet not impressed with pricing.",2025-03-08,satisfied features yet not impressed pricing,neutral,0.0
3704,Bose QuietComfort Ultra,Bose,Headphones,2,Completely unhappy with the software stability.,2024-09-04,completely unhappy software stability,negative,-0.6
3705,Steam Deck,Steam,Gaming Console,3,Software experience is clean and responsive.,2024-12-10,software experience clean responsive,positive,0.3666666666666667
3706,Logitech MX Master 3,Logitech,Mouse,3,"It meets expectations, nothing more.",2024-04-20,meets expectations nothing more,positive,0.5
3707,Dell UltraSharp U2720Q,Dell,Monitor,1,Facing some heating issues during heavy use.,2024-12-29,facing some heating issues during heavy use,negative,-0.2
3708,Apple Magic Keyboard,Apple,Keyboard,4,"I am generally happy, but somewhat dissatisfied with build quality.",2025-02-22,generally happy somewhat dissatisfied build quality,positive,0.8
3709,Garmin Venu 2,Garmin,Smartwatch,4,"I feel impressed by the speed, yet not satisfied with the build quality.",2025-03-22,impressed speed yet not satisfied build quality,positive,0.375
3710,Lenovo Tab P12,Lenovo,Tablet,4,The experience is average overall.,2024-05-17,experience average overall,negative,-0.075
3711,Dell UltraSharp U2720Q,Dell,Monitor,2,"Happy with the performance, but disappointed with the heating issue.",2025-06-05,happy performance disappointed heating issue,positive,0.025000000000000022
3712,Nothing Phone 2,Nothing,Smartphone,2,"Satisfied with features, yet not impressed with pricing.",2024-01-08,satisfied features yet not impressed pricing,neutral,0.0
3713,Fujifilm X-T5,Fujifilm,Camera,5,Very dissatisfied with the build quality.,2025-04-09,very dissatisfied build quality,positive,0.2
3714,Beats Studio 3,Beats,Headphones,3,I am not satisfied with customer support.,2024-06-29,not satisfied customer support,negative,-0.25
3715,TCL C645 QLED,TCL,Television,5,Completely dissatisfied with the performance.,2024-04-09,completely dissatisfied performance,positive,0.1
3716,MSI Katana 15,MSI,Laptop,3,"Not fully satisfied, but not completely disappointed either.",2024-12-15,not fully satisfied not completely disappointed either,positive,0.4375
3717,OnePlus 12,OnePlus,Smartphone,5,"It works fine, though I am neither satisfied nor dissatisfied.",2025-06-21,works fine though neither satisfied nor dissatisfied,positive,0.45833333333333337
3718,Fujifilm X-T5,Fujifilm,Camera,5,"Satisfied with performance, though disappointed by occasional lag.",2025-03-12,satisfied performance though disappointed occasional lag,negative,-0.08333333333333333
3719,Lenovo Tab P12,Lenovo,Tablet,3,I am frustrated and not satisfied at all.,2024-11-22,frustrated not satisfied all,negative,-0.475
3720,Samsung Odyssey G7,Samsung,Monitor,2,Sometimes it lags while multitasking.,2024-02-12,sometimes lags while multitasking,neutral,0.0
3721,Asus RT-AX88U,Asus,Router,2,Very disappointed considering the price.,2025-06-15,very disappointed considering price,negative,-0.9750000000000001
3722,Samsung Galaxy Tab S9,Samsung,Tablet,5,"I feel happy using it daily, but not satisfied with long-term stability.",2024-11-17,happy using daily not satisfied longterm stability,positive,0.18333333333333335
3723,Motorola Edge 40,Motorola,Smartphone,3,I am unhappy with how quickly it overheats.,2024-06-18,unhappy how quickly overheats,negative,-0.13333333333333333
3724,Realme GT 5,Realme,Smartphone,3,Completely dissatisfied with the performance.,2025-05-13,completely dissatisfied performance,positive,0.1
3725,Nothing Ear 2,Nothing,Earbuds,2,"I feel happy using it daily, but not satisfied with long-term stability.",2024-06-22,happy using daily not satisfied longterm stability,positive,0.18333333333333335
3726,Lenovo Tab P12,Lenovo,Tablet,3,I am okay with the overall experience.,2024-04-18,okay overall experience,positive,0.25
3727,Razer DeathAdder V2,Razer,Mouse,2,It performs adequately for daily tasks.,2024-10-12,performs adequately daily tasks,neutral,0.0
3728,Dell XPS 13,Dell,Laptop,1,Exceeded my expectations in every way.,2025-06-04,exceeded my expectations every way,neutral,0.0
3729,Samsung Odyssey G7,Samsung,Monitor,2,Battery life could be better for daily usage.,2024-02-10,battery life could better daily usage,positive,0.25
3730,Anker PowerCore 20000,Anker,Power Bank,5,I am partially satisfied with the performance.,2024-07-18,partially satisfied performance,positive,0.5
3731,iPhone 15 Pro,iPhone,Smartphone,4,"I am pleased with the display, but unhappy with battery backup.",2024-01-27,pleased display unhappy battery backup,negative,-0.04999999999999999
3732,Sennheiser Momentum 4,Sennheiser,Headphones,2,I am unhappy with how quickly it overheats.,2025-03-12,unhappy how quickly overheats,negative,-0.13333333333333333
3733,Dell UltraSharp U2720Q,Dell,Monitor,4,"It works fine, though I am neither satisfied nor dissatisfied.",2024-05-09,works fine though neither satisfied nor dissatisfied,positive,0.45833333333333337
3734,Samsung 970 EVO SSD,Samsung,Storage,4,I am unhappy with how quickly it overheats.,2024-04-22,unhappy how quickly overheats,negative,-0.13333333333333333
3735,Steam Deck,Steam,Gaming Console,1,I am not satisfied with customer support.,2025-03-18,not satisfied customer support,negative,-0.25
3736,Sony Bravia A80L,Sony,Television,3,Worth the price and delivers good value.,2024-05-20,worth price delivers good value,positive,0.5
3737,Samsung Galaxy Tab S9,Samsung,Tablet,1,Not happy with the slow charging speed.,2024-03-21,not happy slow charging speed,negative,-0.35000000000000003
